""Rec #","Establishment ID","Inspection ID","Establishment Name","Establishment Type","Establishment Address","Latitude","Longitude","Establishment Status","Min. Inspections Per Year","Infraction Details","Inspection Date","Severity","Action","Outcome","Amount Fined"
"1767","10722202","104790982","CHA MIAO","Food Take Out","3276 MIDLAND AVE, Unit-C-119","43.80514","-79.28939","Pass","2","Fail to Post Licence Adjacent to Food Safety Inspection Notice - Sec. 545-157(E)(4) ","2020-12-31","NA - Not Applicable","Notice to Comply","",""
"1768","10643179","104796494","CHA TIME","Restaurant","30 WESTON RD","43.67305","-79.46812","Pass","2","","2020-12-14","","","",""
"1769","10662446","104651792","CHABAD OF MIDTOWN - ST. CLAIR","Child Care - Food Preparation","544 ST CLAIR AVE W","43.68287","-79.42088","Pass","3","FAIL TO MAINTAIN HANDWASHING STATIONS (LIQUID SOAP AND PAPER TOWELS) - SEC. 7(3)(C)","2020-01-16","S - Significant","Corrected During Inspection","",""
"1770","10662446","104651792","CHABAD OF MIDTOWN - ST. CLAIR","Child Care - Food Preparation","544 ST CLAIR AVE W","43.68287","-79.42088","Pass","3","FAIL TO PROVIDE THERMOMETER IN REFRIGERATION EQUIPMENT - SEC. 30(B)    ","2020-01-16","S - Significant","Corrected During Inspection","",""
"1771","10662446","104651792","CHABAD OF MIDTOWN - ST. CLAIR","Child Care - Food Preparation","544 ST CLAIR AVE W","43.68287","-79.42088","Pass","3","Fail to Ensure the Presence of the Holder of a Valid Food Handlers Certificate - Sec. 545- 157E(1 7)(a)","2020-01-16","NA - Not Applicable","Notice to Comply","",""
"1772","10241498","104686279","CHABAD OF MIDTOWN-BATHURST","Child Care - Catered","1344 BATHURST ST","43.67936","-79.41703","Pass","2","","2020-03-09","","","",""
"1773","10678932","104665170","CHAI POCHANA","Restaurant","809 ST CLAIR AVE W","43.68043","-79.43063","Pass","3","","2020-02-04","","","",""
"1774","10362349","104685828","CHAKO BARBEQUE ISAKAYA","Restaurant","2190 MCNICOLL AVE","43.81477","-79.29491","Pass","2","","2020-03-06","","","",""
"1775","10718865","104773708","CHAMPION'S BBQ RESTAURANT","Restaurant","2190 MCNICOLL AVE, Unit-101-102","43.81477","-79.29491","Pass","2","","2020-11-04","","","",""
"1776","10718865","104777961","CHAMPION'S BBQ RESTAURANT","Restaurant","2190 MCNICOLL AVE, Unit-101-102","43.81477","-79.29491","Pass","2","","2020-11-05","","","",""
"1777","9002706","104749478","CHAMPION'S OFF TRACK BETTING","Cocktail Bar / Beverage Room","421 DUNDAS ST W","43.65342","-79.39534","Pass","2","","2020-09-11","","","",""
"1778","10710574","104729888","CHAMPIONS","Restaurant","1861 EGLINTON AVE W","43.69539","-79.4509","Pass","1","","2020-08-05","","","",""
"1779","9002707","104683398","CHAMPIONS CHILDREN'S CENTRE - NORTH YORK","Child Care - Catered","9 GRENOBLE DR, Room-115","43.71528","-79.33226","Pass","2","","2020-03-05","","","",""
"1780","10586040","104729832","CHARIDISE","Restaurant","27 BALDWIN ST","43.65601","-79.39346","Pass","3","Fail to maintain ventilation system to ensure elimination of excessive heat - Sec. 11","2020-08-05","M - Minor","Notice to Comply","",""
"1781","10586040","104729832","CHARIDISE","Restaurant","27 BALDWIN ST","43.65601","-79.39346","Pass","3","OPERATE FOOD PREMISE - FAIL TO EQUIP SANITARY FACILITY WITH TOILET PAPER - SEC. 25(3)(B)  ","2020-08-05","S - Significant","Corrected During Inspection","",""
"1782","9416544","104723514","CHARLEY'S CARIBBEAN CUISINE","Restaurant","1158 MORNINGSIDE AVE, Unit-3","43.80111","-79.19979","Pass","2","","2020-07-08","","","",""
"1783","9416544","104785100","CHARLEY'S CARIBBEAN CUISINE","Restaurant","1158 MORNINGSIDE AVE, Unit-3","43.80111","-79.19979","Pass","2","","2020-12-08","","","",""
"1784","10435716","104688399","CHARLEY'S GRILLED SUBS","Food Court Vendor","500 REXDALE BLVD","43.72039","-79.60006","Pass","2","","2020-03-04","","","",""
"1785","10435716","104763128","CHARLEY'S GRILLED SUBS","Food Court Vendor","500 REXDALE BLVD","43.72039","-79.60006","Pass","2","","2020-10-09","","","",""
"1786","9022541","104668058","CHARLEY'S WEST INDIAN FOODS","Butcher Shop","1170 MORNINGSIDE AVE","43.80111","-79.19979","Pass","1","Fail to Hold a Valid Food Handler's Certificate  - Sec. 545-157E(17)(b) ","2020-02-10","NA - Not Applicable","Notice to Comply","",""
"1787","9022541","104668058","CHARLEY'S WEST INDIAN FOODS","Butcher Shop","1170 MORNINGSIDE AVE","43.80111","-79.19979","Pass","1","FAIL TO ENSURE FOOD HANDLER IN FOOD PREMISE PROTECTS AGAINST CONTAMINATION BY HAIR - SEC.  33(1)(D)","2020-02-10","M - Minor","Notice to Comply","",""
"1788","10315899","104752153","CHARLIE'S MEATS","Butcher Shop","3401 LAWRENCE AVE E","43.75855","-79.23029","Pass","2","SANITIZE UTENSILS IN CHLORINE SOLUTION OF LESS THAN 100 P.P.M. OF AVAILABLE CHLORINE - SEC. 19(B) ","2020-09-16","S - Significant","Corrected During Inspection","",""
"1789","10315899","104752153","CHARLIE'S MEATS","Butcher Shop","3401 LAWRENCE AVE E","43.75855","-79.23029","Pass","2","FAIL TO ENSURE EQUIPMENT SURFACE SANITIZED AS NECESSARY - SEC. 22","2020-09-16","M - Minor","Notice to Comply","",""
"1790","10408296","104669766","CHARLIES MEATS","Butcher Shop","25 PHOTOGRAPHY DR","43.68678","-79.48377","Pass","2","","2020-02-11","","","",""
"1791","10230387","104750932","CHARLOO'S WEST INDIAN FOODS","Supermarket","1646 VICTORIA PARK AVE, Unit-10","43.73093","-79.30585","Pass","2","Fail to protect against entry of pests - Sec. 13(1)","2020-09-15","M - Minor","Notice to Comply","",""
"1792","10684607","104687748","CHARMINAR INDIAN CUISINE","Restaurant","925 WARDEN AVE, Unit-2","43.73136","-79.28832","Pass","3","Fail to protect food from contamination or adulteration - Sec. 26(1) ","2020-03-10","C - Crucial","Notice to Comply","",""
"1793","10684607","104687748","CHARMINAR INDIAN CUISINE","Restaurant","925 WARDEN AVE, Unit-2","43.73136","-79.28832","Pass","3","FOOD PREMISE NOT MAINTAINED WITH FOOD HANDLING ROOM IN SANITARY CONDITION - SEC. 7(1)(E) ","2020-03-10","M - Minor","Notice to Comply","",""
"1794","10684607","104688409","CHARMINAR INDIAN CUISINE","Restaurant","925 WARDEN AVE, Unit-2","43.73136","-79.28832","Pass","3","","2020-03-12","","","",""
"1795","10684607","104770437","CHARMINAR INDIAN CUISINE","Restaurant","925 WARDEN AVE, Unit-2","43.73136","-79.28832","Pass","3","","2020-10-27","","","",""
"1796","10702575","104690833","CHASKA","Restaurant","218 ADELAIDE ST W","43.64853","-79.38776","Pass","2","","2020-03-16","","","",""
"1797","10663215","104647759","CHASKA EXPRESS","Food Court Vendor","595 BAY ST","43.65622","-79.3833","Pass","2","FOOD PREMISE NOT MAINTAINED WITH FOOD HANDLING ROOM IN SANITARY CONDITION - SEC. 7(1)(E) ","2020-01-10","M - Minor","Notice to Comply","",""
"1798","10690139","104755588","CHAT BAR","Restaurant","5312 YONGE ST, Bldg-A2","43.77299","-79.41419","Pass","2","FOOD PREMISE NOT MAINTAINED WITH CLEAN FLOORS IN FOOD-HANDLING ROOM - SEC. 7(1)(G)  ","2020-09-23","M - Minor","Notice to Comply","",""
"1799","10407860","104656667","CHATIME","Restaurant","3250 MIDLAND AVE","43.80514","-79.28761","Pass","1","Fail to Post Licence Adjacent to Food Safety Inspection Notice - Sec. 545-157(E)(4) ","2020-01-22","NA - Not Applicable","Notice to Comply","",""
"1800","10416943","104680179","CHATIME","Restaurant","132 DUNDAS ST W","43.65568","-79.38471","Pass","2","","2020-02-27","","","",""
"1801","10510170","104651327","CHATIME","Food Store (Convenience/Variety)","337 BLOOR ST W","43.66716","-79.40058","Pass","2","FOOD PREMISE NOT MAINTAINED WITH CLEAN FLOORS IN FOOD-HANDLING ROOM - SEC. 7(1)(G)  ","2020-01-15","M - Minor","Notice to Comply","",""
"1802","10661876","104658827","CHATIME","Food Take Out","677 BLOOR ST W","43.66385","-79.41647","Pass","2","FAIL TO PROVIDE THERMOMETER IN REFRIGERATION EQUIPMENT - SEC. 30(B)    ","2020-01-24","S - Significant","Corrected During Inspection","",""
"1803","10661876","104658827","CHATIME","Food Take Out","677 BLOOR ST W","43.66385","-79.41647","Pass","2","FOOD PREMISE NOT MAINTAINED WITH CLEAN FLOORS IN FOOD-HANDLING ROOM - SEC. 7(1)(G)  ","2020-01-24","M - Minor","Notice to Comply","",""
"1804","10661876","104658827","CHATIME","Food Take Out","677 BLOOR ST W","43.66385","-79.41647","Pass","2","FAIL TO ENSURE EQUIPMENT SURFACE SANITIZED AS NECESSARY - SEC. 22","2020-01-24","M - Minor","Notice to Comply","",""
"1805","10665794","104662468","CHATIME","Food Take Out","2354 YONGE ST","43.70859","-79.39902","Pass","1","USE CLOTH NOT IN GOOD REPAIR FOR CLEANING UTENSILS - SEC. 16(A)","2020-01-30","M - Minor","Notice to Comply","",""
"1806","10702110","104687223","CHATIME","Restaurant","163 KING ST E","43.65056","-79.37143","Pass","2","","2020-03-10","","","",""
"1807","10705841","104704774","CHATIME","Food Take Out","6985 YONGE ST","43.79767","-79.41953","Pass","2","","2020-07-08","","","",""
"1808","10721376","104786977","CHATIME","Restaurant","2101 BRIMLEY RD, Unit-108","43.78891","-79.26868","Pass","2","","2020-12-14","","","",""
"1809","10672316","104734348","CHATIME ATEALIER","Food Take Out","100 KING ST W","43.64873","-79.38376","Pass","2","FAIL TO MAINTAIN HANDWASHING STATIONS (LIQUID SOAP AND PAPER TOWELS) - SEC. 7(3)(C)","2020-08-13","S - Significant","Corrected During Inspection","",""
"1810","10636725","104765768","CHATIME DON MILLS","Food Take Out","895 LAWRENCE AVE E, Unit-15","43.73577","-79.34751","Pass","2","Fail to Ensure the Presence of the Holder of a Valid Food Handlers Certificate - Sec. 545- 157E(1 7)(a)","2020-10-20","NA - Not Applicable","Notice to Comply","",""
"1811","10700524","104674630","CHAU","Food Caterer","852 KING ST W","43.64294","-79.40861","Pass","2","","2020-02-11","","","",""
"1812","10690928","104667588","CHAUHAN'S INDIAN  EXPRESS TAKE OUT & CATERING","Food Take Out","3245 FINCH AVE E, Unit-10","43.79535","-79.32004","Pass","2","FOOD PREMISE NOT MAINTAINED WITH FOOD HANDLING ROOM IN SANITARY CONDITION - SEC. 7(1)(E) ","2020-03-04","M - Minor","Notice to Comply","",""
"1813","10690928","104667588","CHAUHAN'S INDIAN  EXPRESS TAKE OUT & CATERING","Food Take Out","3245 FINCH AVE E, Unit-10","43.79535","-79.32004","Pass","2","Operate food premise - furniture not constructed to permit cleaning - Sec. 9","2020-03-04","M - Minor","Notice to Comply","",""
"1814","10690928","104667588","CHAUHAN'S INDIAN  EXPRESS TAKE OUT & CATERING","Food Take Out","3245 FINCH AVE E, Unit-10","43.79535","-79.32004","Pass","2","FAIL TO MAINTAIN HANDWASHING STATIONS (LIQUID SOAP AND PAPER TOWELS) - SEC. 7(3)(C)","2020-03-04","S - Significant","Corrected During Inspection","",""
"1815","10685527","104671382","CHAVETA COFFEE","Restaurant","994 BATHURST ST","43.67039","-79.41338","Pass","2","Fail to provide handwashing stations with adequate supplies (hot and cold water) - Sec. 7(3)(c)","2020-02-13","S - Significant","Notice to Comply","",""
"1816","10685527","104671985","CHAVETA COFFEE","Restaurant","994 BATHURST ST","43.67039","-79.41338","Pass","2","","2020-02-14","","","",""
"1817","10711662","104735316","CHECK-IN CORNER","Food Take Out","3930 KEELE ST","43.76291","-79.49126","Pass","2","","2020-08-14","","","",""
"1818","10605547","104643317","CHEERS","Restaurant","33 SHEPPARD AVE E","43.76124","-79.40894","Pass","3","FAIL TO MAINTAIN HANDWASHING STATIONS (LIQUID SOAP AND PAPER TOWELS) - SEC. 7(3)(C)","2020-01-03","S - Significant","Notice to Comply","",""
"1819","10605547","104643317","CHEERS","Restaurant","33 SHEPPARD AVE E","43.76124","-79.40894","Pass","3","FAIL TO PROVIDE THERMOMETER IN REFRIGERATION EQUIPMENT - SEC. 30(B)    ","2020-01-03","S - Significant","Notice to Comply","",""
"1820","10605547","104643317","CHEERS","Restaurant","33 SHEPPARD AVE E","43.76124","-79.40894","Pass","3","Store potentially hazardous foods at internal temperature between 4 C and 60 C - Sec. 27(1)","2020-01-03","C - Crucial","Notice to Comply","",""
"1821","10605547","104643317","CHEERS","Restaurant","33 SHEPPARD AVE E","43.76124","-79.40894","Pass","3","Fail to Ensure the Presence of the Holder of a Valid Food Handlers Certificate - Sec. 545- 157E(1 7)(a)","2020-01-03","NA - Not Applicable","Notice to Comply","",""
"1822","10605547","104643317","CHEERS","Restaurant","33 SHEPPARD AVE E","43.76124","-79.40894","Pass","3","Fail to sanitize utensils as often as necessary - Sec. 21(2)","2020-01-03","S - Significant","Notice to Comply","",""
"1823","10605547","104643317","CHEERS","Restaurant","33 SHEPPARD AVE E","43.76124","-79.40894","Pass","3","FOOD PREMISE NOT MAINTAINED WITH CLEAN FLOORS IN FOOD-HANDLING ROOM - SEC. 7(1)(G)  ","2020-01-03","M - Minor","Notice to Comply","",""
"1824","10605547","104643317","CHEERS","Restaurant","33 SHEPPARD AVE E","43.76124","-79.40894","Pass","3","Fail to protect food from contamination or adulteration - Sec. 26(1) ","2020-01-03","C - Crucial","Notice to Comply","",""
"1825","10605547","104643317","CHEERS","Restaurant","33 SHEPPARD AVE E","43.76124","-79.40894","Pass","3","Fail to Produce Most Recent Food Safety Inspection Report(s) - Sec. 545-157(E)(5)","2020-01-03","NA - Not Applicable","Notice to Comply","",""
"1826","10605547","104643317","CHEERS","Restaurant","33 SHEPPARD AVE E","43.76124","-79.40894","Pass","3","Fail to protect against harbouring of pests - Sec. 13(1)","2020-01-03","S - Significant","Notice to Comply","",""
"1827","10605547","104643404","CHEERS","Restaurant","33 SHEPPARD AVE E","43.76124","-79.40894","Pass","3","","2020-01-10","","","",""
"1828","9002773","104666771","CHEESE MAGIC","Food Store (Convenience/Variety)","182 BALDWIN ST","43.65479","-79.40089","Pass","2","FOOD PREMISE NOT MAINTAINED WITH FOOD HANDLING ROOM IN SANITARY CONDITION - SEC. 7(1)(E) ","2020-02-06","M - Minor","Notice to Comply","",""
"1829","10715203","104753739","CHEESECAKES ARE KINDA EVERYTHING","Food Processing Plant","1110 BIRCHMOUNT RD, 14","43.73639","-79.28068","Pass","2","","2020-07-29","","","",""
"1830","10660875","104706114","CHEF 88","Restaurant","3261 KENNEDY RD, Unit-3","43.8174","-79.30399","Pass","3","","2020-06-23","","","",""
"1831","10693634","104675310","CHEF HARWASH","Restaurant","707 DUNDAS ST W, Unit-1B","43.6519","-79.40425","Pass","2","SANITIZE UTENSILS USING AGENT FOR WHICH TEST REAGENT NOT READILY AVAILABLE - SEC. 19(E)(III) ","2020-03-04","S - Significant","Corrected During Inspection","",""
"1832","10684053","104649044","CHEF'S DEPOT","Food Depot","5590 FINCH AVE E","43.81464","-79.24225","Pass","1","","2020-01-13","","","",""
"1833","10688770","104676836","CHENG DU SPICY","Restaurant","3250 MIDLAND AVE","43.80514","-79.28761","Pass","3","OPERATE FOOD PREMISE - FAIL TO EQUIP SANITARY FACILITY WITH SOAP OR DETERGENT - SEC. 24(3)(D)  ","2020-02-21","S - Significant","Corrected During Inspection","",""
"1834","10688770","104676836","CHENG DU SPICY","Restaurant","3250 MIDLAND AVE","43.80514","-79.28761","Pass","3","USE UTENSILS NOT IN GOOD REPAIR - SEC. 8(1)(B) ","2020-02-21","S - Significant","Corrected During Inspection","",""
"1835","10688770","104745226","CHENG DU SPICY","Restaurant","3250 MIDLAND AVE","43.80514","-79.28761","Pass","3","USE UTENSILS NOT OF SOUND AND TIGHT CONSTRUCTION - SEC. 8(1)(A) ","2020-09-02","S - Significant","Corrected During Inspection","",""
"1836","10688770","104745226","CHENG DU SPICY","Restaurant","3250 MIDLAND AVE","43.80514","-79.28761","Pass","3","FOOD PREMISE NOT MAINTAINED WITH FOOD HANDLING ROOM IN SANITARY CONDITION - SEC. 7(1)(E) ","2020-09-02","M - Minor","Notice to Comply","",""
"1837","10688770","104747084","CHENG DU SPICY","Restaurant","3250 MIDLAND AVE","43.80514","-79.28761","Pass","3","FAIL TO ENSURE EQUIPMENT SURFACE SANITIZED AS NECESSARY - SEC. 22","2020-09-08","M - Minor","Notice to Comply","",""
"1838","10688770","104772797","CHENG DU SPICY","Restaurant","3250 MIDLAND AVE","43.80514","-79.28761","Pass","3","FAIL TO ENSURE EQUIPMENT SURFACE SANITIZED AS NECESSARY - SEC. 22","2020-11-03","M - Minor","Notice to Comply","",""
"1839","10591897","104682213","CHENGDU GUOKUI","Food Take Out","4750 YONGE ST, Unit-136","43.76048","-79.41103","Pass","2","FAIL TO ENSURE EQUIPMENT SURFACE SANITIZED AS NECESSARY - SEC. 22","2020-03-02","M - Minor","Notice to Comply","",""
"1840","10281054","104671291","CHERRY BOMB CAFE","Food Take Out","79 RONCESVALLES AVE","43.6415","-79.44705","Pass","2","","2020-02-13","","","",""
"1841","9018686","104765940","CHESTER FRIED CHICKEN","Food Court Vendor","45 OVERLEA BLVD, Unit-71","43.70555","-79.34626","Pass","3","USE UTENSILS NOT IN GOOD REPAIR - SEC. 8(1)(B) ","2020-10-27","S - Significant","Corrected During Inspection","",""
"1842","10415105","104671236","CHESTER LE CHILD CARE CENTRE","Child Care - Catered","201 CHESTER LE BLVD","43.7986","-79.3311","Pass","2","","2020-02-13","","","",""
"1843","10261153","104660207","CHESTER VILLAGE","Nursing Home / Home for the Aged","3555 DANFORTH AVE","43.69379","-79.27474","Pass","3","FAIL TO MAINTAIN HANDWASHING STATIONS (LIQUID SOAP AND PAPER TOWELS) - SEC. 7(3)(C)","2020-01-30","S - Significant","Corrected During Inspection","",""
"1844","10261153","104660207","CHESTER VILLAGE","Nursing Home / Home for the Aged","3555 DANFORTH AVE","43.69379","-79.27474","Pass","3","Fail to protect against entry of pests - Sec. 13(1)","2020-01-30","M - Minor","Notice to Comply","",""
"1845","10261153","104660207","CHESTER VILLAGE","Nursing Home / Home for the Aged","3555 DANFORTH AVE","43.69379","-79.27474","Pass","3","Use shelves not of readily cleanable design - Sec. 31","2020-01-30","M - Minor","Notice to Comply","",""
"1846","10261153","104660207","CHESTER VILLAGE","Nursing Home / Home for the Aged","3555 DANFORTH AVE","43.69379","-79.27474","Pass","3","Food premise not maintained to permit sanitary maintenance of walls - Sec. 7(1)(d) ","2020-01-30","M - Minor","Notice to Comply","",""
"1847","10700574","104675022","CHESTER'S CHICKEN/ YOUNG'S FOOD MART","Food Take Out","4190 KINGSTON RD, Unit-4","43.75963","-79.19799","Pass","2","","2020-02-19","","","",""
"1848","10700574","104714155","CHESTER'S CHICKEN/ YOUNG'S FOOD MART","Food Take Out","4190 KINGSTON RD, Unit-4","43.75963","-79.19799","Pass","2","Fail to protect food from contamination or adulteration - Sec. 26(1) ","2020-07-09","C - Crucial","Notice to Comply","",""
"1849","10700574","104714155","CHESTER'S CHICKEN/ YOUNG'S FOOD MART","Food Take Out","4190 KINGSTON RD, Unit-4","43.75963","-79.19799","Pass","2","Maintain potentially hazardous foods at internal temperature between 4 C and 60 C -  Sec. 27(1)","2020-07-09","C - Crucial","Notice to Comply","",""
"1850","10700574","104714161","CHESTER'S CHICKEN/ YOUNG'S FOOD MART","Food Take Out","4190 KINGSTON RD, Unit-4","43.75963","-79.19799","Pass","2","","2020-07-10","","","",""
"1851","9020914","104672853","CHESTNUT TREE DINING ROOM","College / University Food Services","89 CHESTNUT ST","43.65425","-79.38523","Pass","3","FAIL TO ENSURE EQUIPMENT SURFACE SANITIZED AS NECESSARY - SEC. 22","2020-02-14","M - Minor","Notice to Comply","",""
"1852","9020914","104672853","CHESTNUT TREE DINING ROOM","College / University Food Services","89 CHESTNUT ST","43.65425","-79.38523","Pass","3","SANITIZE UTENSILS IN WATER LOWER THAN 77 C - SEC. 19(A)   ","2020-02-14","S - Significant","Corrected During Inspection","",""
"1853","9020914","104672853","CHESTNUT TREE DINING ROOM","College / University Food Services","89 CHESTNUT ST","43.65425","-79.38523","Pass","3","USE FOOD EQUIPMENT NOT OF SOUND AND TIGHT CONSTRUCTION - SEC. 8(1)(A) ","2020-02-14","S - Significant","Corrected During Inspection","",""
